column0,PurchaseRequisition,PurchaseRequisitionItem,PurchaseReqnItemUniqueID,PurReqnReleaseStatus,PurchaseRequisitionItemText,Material,MaterialGroup,PurchaseRequisitionReleaseDate,PurchasingOrganization,SourceOfSupplyIsAssigned,DeliveryDate,CreationDate,ProcessingStatus,Supplier,FixedSupplier,PurchaseRequisitionType,IsPRBlocked,PurReqCreationDate,DeliveryLt5Days,DeliveryAddressID,PurReqnItemCurrency,StorageLocation,Language,CompanyCode,ItemNetAmount,DecisionFlag,PurchasingGroup,AmountGt10k
10453,10077846,10,1007784600010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2023-11-29,1710.0,False,2023-12-04,2023-11-28,B,,USSU-VSF82,NB,0,2023-11-28,True,22889,USD,171C,EN,1710.0,605220.78,Reject,Z01,False
315,10002389,10,1000238900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
5679,10073593,10,1007359300010.0,2,BKS-300 Mountain Derailleur Gears,MZ-RM-S300-07,ZGEARS,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF84,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,11214,Reject,Z01,False
10740,10042204,10,1004220400010.0,5,IT equipments-A4 Sheets,,44000000,2023-05-26,1710.0,True,2023-06-01,2023-05-26,N,,USSU-VSF85,NB,0,2023-05-26,True,22889,USD,,EN,1710.0,50,Approve,005,True
8311,10065287,10,1006528700010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2023-08-07,1710.0,False,2023-08-10,2023-08-05,B,,USSU-VSF81,NB,0,2023-08-05,False,22889,USD,171C,EN,1710.0,6608,Reject,Z01,True
1841,10001680,10,1000168000010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
7187,10000326,10,1000032600010.0,2,Packaging,,L004,2017-06-26,1710.0,False,2017-06-30,2017-06-26,B,17300001,17300001,NB,0,2017-06-26,False,22889,USD,,EN,1710.0,35,Reject,001,True
6954,10000561,10,1000056100010.0,2,Battery  Capacity-200AH,MZ-RM-P013,0001,2017-09-08,,False,2017-09-14,2017-09-08,B,USSU-VSF08,,NB,0,2017-09-08,True,22889,USD,,EN,1710.0,350,Reject,001,True
108,10002593,10,1000259300010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
3771,10008791,10,1000879100010.0,2,BKS-300 Mountain Frame,MZ-RM-S300-01,ZFRAME,2021-06-07,1710.0,False,2021-06-10,2021-06-05,B,,USSU-VSF81,NB,0,2021-06-05,False,22889,USD,171C,EN,1710.0,458586,Reject,Z01,False
2022,10001478,10,1000147800010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
1926,10001587,10,1000158700010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
7571,10033722,10,1003372200010.0,2,BKS-200 Racer Derailleur Gears,MZ-RM-S200-07,ZGEARS,2023-02-16,1710.0,False,2023-02-22,2023-02-16,B,,USSU-VSF84,NB,0,2023-02-16,True,22889,USD,171C,EN,1710.0,61070.76,Reject,Z01,False
5203,10008188,10,1000818800010.0,2,BKS-400 AT Derailleur Gears,MZ-RM-S400-07,ZGEARS,2021-04-13,1710.0,False,2021-04-16,2021-04-13,B,,USSU-VSF84,NB,0,2021-04-13,False,22889,USD,171C,EN,1710.0,80086,Reject,Z01,False
6313,10089507,10,1008950700010.0,2,BKS-300 Mountain Handle Bars,MZ-RM-S300-02,ZHANDLE,2024-02-05,1710.0,False,2024-02-08,2024-02-03,B,,USSU-VSF81,NB,0,2024-02-03,False,22889,USD,171C,EN,1710.0,37024.86,Reject,Z01,False
4496,10146535,10,1014653500010.0,2,BKS-400 AT Drive Train,MZ-RM-S400-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,2058.63,Reject,Z01,True
6943,10000362,10,1000036200010.0,2,"Trad.Good 10,PD,Third Party",TG10,L001,2017-06-30,1710.0,False,2017-07-14,2017-06-30,B,,17300001,NB,0,2017-06-30,True,22889,USD,,EN,1710.0,6175,Reject,001,True
6353,10132537,10,1013253700010.0,2,BKS-300 Mountain Handle Bars,MZ-RM-S300-02,ZHANDLE,2024-05-20,1710.0,False,2024-05-23,2024-05-18,B,,USSU-VSF81,NB,0,2024-05-18,False,22889,USD,171C,EN,1710.0,1285.8,Reject,Z01,True
4100,10022269,10,1002226900010.0,2,BKS-200 Racer Pedal Kit,MZ-RM-S200-08,ZPEDAL,2022-04-12,1710.0,False,2022-04-15,2022-04-12,B,,USSU-VSF84,NB,0,2022-04-12,False,22889,USD,171C,EN,1710.0,92430.44,Reject,Z01,False
1685,10002793,10,1000279300010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
9010,10009379,10,1000937900010.0,5,IT equipments-A4 Sheets,,44000000,2021-06-30,1710.0,False,2021-07-06,2021-06-30,B,,USSU-VSF85,NB,0,2021-06-30,True,22889,USD,,EN,1710.0,50,Reject,005,True
7750,10027374,10,1002737400010.0,2,BKS-100 Derailleur Gears,MZ-RM-S100-07,ZGEARS,2022-10-05,1710.0,False,2022-10-11,2022-10-04,B,,USSU-VSF84,NB,0,2022-10-04,True,22889,USD,171C,EN,1710.0,160262,Reject,Z01,False
6719,10110761,10,1011076100010.0,2,Apple AirPods (3rd Gen) Lightning Case,,ZAGB,2024-04-10,1710.0,True,2024-04-10,2024-04-10,N,,USSU9020,NB,0,2024-04-10,False,22889,EUR,,EN,1710.0,203.6,Reject,002,True
1786,10001734,10,1000173400010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
1569,10001859,10,1000185900010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
6960,10003761,10,1000376100010.0,5,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2020-03-11,1710.0,False,2020-03-11,2020-03-11,B,,USSU-VSF82,NB,0,2020-03-11,False,22889,USD,171C,EN,1710.0,47705,Reject,Z01,False
1295,10001889,10,1000188900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
2288,10145542,10,1014554200010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,110415,Reject,Z01,False
6350,10128452,10,1012845200010.0,2,BKS-300 Mountain Handle Bars,MZ-RM-S300-02,ZHANDLE,2024-05-13,1710.0,False,2024-05-16,2024-05-13,B,,USSU-VSF81,NB,0,2024-05-13,False,22889,USD,171C,EN,1710.0,1391.13,Reject,Z01,True
1303,10001879,10,1000187900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
9683,10000068,10,1000006800010.0,2,Headlight,MZ-TG-A19,L001,2016-09-20,,False,2016-10-01,2016-09-16,B,,,NB,0,2016-09-16,True,22889,USD,,EN,1710.0,13.5,Reject,002,True
3569,10007345,10,1000734500010.0,2,BKS-100 Wheel,MZ-RM-S100-04,ZWHEEL,2021-03-24,1710.0,False,2021-03-29,2021-03-23,B,,USSU-VSF84,NB,0,2021-03-23,True,22889,USD,171C,EN,1710.0,60900,Reject,Z01,False
3685,10005847,10,1000584700010.0,5,Lithium Ion Battery 400 Wh PRC,MZ-TG-A11,L001,2020-11-03,1710.0,True,2020-11-16,2020-11-03,N,,USSU-VSF01,NB,0,2020-11-03,True,22889,USD,171A,EN,1710.0,310.8,Approve,002,True
10373,10139318,10,1013931800010.0,2,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2024-05-28,1710.0,False,2024-05-31,2024-05-28,B,,USSU-VSF83,NB,0,2024-05-28,False,22889,USD,171C,EN,1710.0,7755,Reject,Z01,True
9102,10017688,10,1001768800010.0,5,IT equipments-A4 Sheets,,44000000,2021-11-29,1710.0,True,2021-12-02,2021-11-26,N,,USSU-VSF85,NB,0,2021-11-26,True,22889,USD,,EN,1710.0,50,Approve,005,True
10845,10083544,10,1008354400010.0,5,IT equipments-A4 Sheets,,44000000,2024-01-03,1710.0,True,2024-01-08,2024-01-03,N,,USSU-VSF85,NB,0,2024-01-03,False,22889,USD,,EN,1710.0,50,Reject,005,True
9640,10028739,10,1002873900010.0,2,BKS-200 Racer Wheels,MZ-RM-S200-04,ZWHEEL,2022-11-29,1710.0,False,2022-12-02,2022-11-29,B,,USSU-VSF84,NB,0,2022-11-29,False,22889,USD,171C,EN,1710.0,8802.3,Reject,Z01,True
1648,10001784,10,1000178400010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
4715,10016337,10,1001633700010.0,2,BKS-400 AT Forks,MZ-RM-S400-05,ZFORK,2021-08-27,1710.0,False,2021-09-01,2021-08-24,B,,USSU-VSF82,NB,0,2021-08-24,True,22889,USD,171C,EN,1710.0,150678,Reject,Z01,False
3148,10145684,10,1014568400010.0,2,BKS-300 Mountain Derailleur Gears,MZ-RM-S300-07,ZGEARS,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,4984.16,Reject,Z01,True
5414,10040576,10,1004057600010.0,2,BKS-200 Racer Drive Train,MZ-RM-S200-09,ZTRAIN,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF84,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,155491.68,Reject,Z01,False
2568,10027180,10,1002718000010.0,2,500ML FLEXIBLE TRAIL RUNNING WATERBOTTLE,MZ-TG-SXXX-04,Z003,2022-09-21,,False,2022-09-27,2022-09-21,N,,,NB,0,2022-09-21,True,22889,USD,,EN,1710.0,5,Reject,002,True
8305,10055063,10,1005506300010.0,2,BKS-100 Brake Set,MZ-RM-S100-06,ZBRAKES,2023-07-10,1710.0,False,2023-07-13,2023-07-10,B,,USSU-VSF83,NB,0,2023-07-10,False,22889,USD,171C,EN,1710.0,42777,Reject,Z01,False
252,10002452,10,1000245200010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
6614,10043616,10,1004361600010.0,2,BKS-300 Mountain Forks,MZ-RM-S300-05,ZFORK,2023-05-30,1710.0,False,2023-06-02,2023-05-30,B,,USSU-VSF83,NB,0,2023-05-30,False,22889,USD,171C,EN,1710.0,11226.6,Reject,Z01,False
9148,10023306,10,1002330600010.0,5,IT equipments-A4 Sheets,,44000000,2022-06-20,1710.0,True,2022-06-23,2022-06-20,N,,USSU-VSF85,NB,0,2022-06-20,False,22889,USD,,EN,1710.0,50,Reject,005,True
9500,10024719,10,1002471900010.0,5,Screw,NL001,YBPM01,2022-08-17,1010.0,False,2022-08-16,2022-08-12,B,10300001,10300001,NB,0,2022-08-12,False,22809,EUR,,EN,1010.0,10,Reject,001,True
6652,10075482,10,1007548200010.0,2,BKS-200 Racer Forks,MZ-RM-S200-05,ZFORK,2023-10-11,1710.0,False,2023-10-16,2023-10-11,B,,USSU-VSF83,NB,0,2023-10-11,False,22889,USD,171C,EN,1710.0,150364.4,Reject,Z01,False
365,10002338,10,1000233800010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
2245,10145499,10,1014549900010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,29357.4,Reject,Z01,False
3667,10000857,10,1000085700010.0,2,P6 Bike Central Frame,MZ-RM-P6,0001,2017-11-22,,False,2017-12-07,2017-11-22,N,,,NB,1,2017-11-22,True,22889,USD,,EN,1710.0,235875,Reject,001,False
4200,10033901,10,1003390100010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2023-02-22,1710.0,False,2023-02-27,2023-02-22,B,,USSU-VSF84,NB,0,2023-02-22,False,22889,USD,171C,EN,1710.0,380780.4,Reject,Z01,False
5139,10008784,10,1000878400010.0,2,BKS-300 Mountain Forks,MZ-RM-S300-05,ZFORK,2021-06-07,1710.0,False,2021-06-10,2021-06-05,B,,USSU-VSF83,NB,0,2021-06-05,False,22889,USD,171C,EN,1710.0,55717.2,Reject,Z01,False
3423,10146183,10,1014618300010.0,2,BKS-100 Derailleur Gears,MZ-RM-S100-07,ZGEARS,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,20121,Reject,Z01,False
10319,10092328,10,1009232800010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2024-02-12,1710.0,False,2024-02-15,2024-02-10,B,,USSU-VSF82,NB,0,2024-02-10,False,22889,USD,171C,EN,1710.0,577676.23,Reject,Z01,False
4644,10011849,10,1001184900010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2021-07-26,1710.0,False,2021-07-29,2021-07-24,B,,USSU-VSF81,NB,0,2021-07-24,False,22889,USD,171C,EN,1710.0,2078.12,Reject,Z01,True
9112,10018435,10,1001843500010.0,5,IT equipments-A4 Sheets,,44000000,2022-01-18,1710.0,True,2022-01-21,2022-01-17,N,,USSU-VSF85,NB,0,2022-01-17,False,22889,USD,,EN,1710.0,50,Reject,005,True
7068,10005504,10,1000550400010.0,5,IT equipments-A4 Sheets,,44000000,2020-07-29,1710.0,False,2020-08-03,2020-07-29,B,,USSU-VSF85,NB,0,2020-07-29,False,22889,USD,,EN,1710.0,50,Reject,005,True
3787,10008324,10,1000832400010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2021-04-28,1710.0,False,2021-05-03,2021-04-27,B,,USSU-VSF81,NB,0,2021-04-27,True,22889,USD,171C,EN,1710.0,29050.68,Reject,Z01,False
1815,10001706,10,1000170600010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
9465,10013300,20,1001330000020.0,5,Service Material 01,SM0001,YBMM01,2021-08-16,1710.0,False,2021-08-16,2021-08-16,B,17300001,17300001,NB,0,2021-08-16,False,22889,USD,,EN,1710.0,21,Reject,001,True
5855,10023089,10,1002308900010.0,2,BKS-100 Pedal Kit,MZ-RM-S100-08,ZPEDAL,2022-05-18,1710.0,False,2022-05-23,2022-05-17,B,,USSU-VSF84,NB,0,2022-05-17,True,22889,USD,171C,EN,1710.0,70120,Reject,Z01,False
8260,10034112,10,1003411200010.0,2,BKS-100 Brake Set,MZ-RM-S100-06,ZBRAKES,2023-03-03,1710.0,False,2023-03-08,2023-03-03,B,,USSU-VSF83,NB,0,2023-03-03,False,22889,USD,171C,EN,1710.0,50561.12,Reject,Z01,False
5747,10073682,10,1007368200010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF84,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,12210.6,Reject,Z01,False
3257,10145831,10,1014583100010.0,2,BKS-100 Wheel,MZ-RM-S100-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,8850,Reject,Z01,True
5841,10022574,10,1002257400010.0,2,BKS-200 Racer Derailleur Gears,MZ-RM-S200-07,ZGEARS,2022-05-02,1710.0,False,2022-05-05,2022-04-30,B,,USSU-VSF84,NB,0,2022-04-30,False,22889,USD,171C,EN,1710.0,510695.42,Reject,Z01,False
5395,10040538,10,1004053800010.0,2,BKS-100 Derailleur Gears,MZ-RM-S100-07,ZGEARS,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF84,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,40210.08,Reject,Z01,False
5953,10024523,10,1002452300010.0,2,BKS-100 Handle Bar,MZ-RM-S100-02,ZHANDLE,2022-08-12,1710.0,False,2022-08-17,2022-08-12,B,,USSU-VSF81,NB,0,2022-08-12,False,22889,USD,171C,EN,1710.0,21788.28,Reject,Z01,False
7966,10034721,10,1003472100010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2023-03-21,1710.0,False,2023-03-24,2023-03-21,B,,USSU-VSF84,NB,0,2023-03-21,False,22889,USD,171C,EN,1710.0,2078.4,Reject,Z01,True
7102,10000912,10,1000091200010.0,2,"RAW12,PD,RepetitiveManuf.",RM12,L002,2018-03-23,1710.0,True,2018-03-24,2017-11-24,N,,17300001,NB,0,2017-11-24,True,22889,USD,171C,EN,1710.0,200,Approve,001,True
4775,10009281,10,1000928100010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2021-06-21,1710.0,False,2021-06-24,2021-06-19,B,,USSU-VSF81,NB,0,2021-06-19,False,22889,USD,171C,EN,1710.0,129418.28,Reject,Z01,False
8072,10075476,10,1007547600010.0,2,BKS-100 Derailleur Gears,MZ-RM-S100-07,ZGEARS,2023-10-10,1710.0,False,2023-10-13,2023-10-07,B,,USSU-VSF84,NB,0,2023-10-07,True,22889,USD,171C,EN,1710.0,179171.6,Reject,Z01,False
7950,10034076,10,1003407600010.0,2,BKS-400 AT Wheels,MZ-RM-S400-04,ZWHEEL,2023-03-02,1710.0,False,2023-03-07,2023-03-02,B,,USSU-VSF84,NB,0,2023-03-02,False,22889,USD,171C,EN,1710.0,108140.4,Reject,Z01,False
8699,10143262,10,1014326200010.0,2,BKS-200 Racer Brakes,MZ-RM-S200-06,ZBRAKES,2024-06-03,1710.0,False,2024-06-06,2024-06-01,B,,USSU-VSF83,NB,0,2024-06-01,False,22889,USD,171C,EN,1710.0,15236.76,Reject,Z01,False
5150,10008008,10,1000800800010.0,2,BKS-400 AT Handle Bars,MZ-RM-S400-02,ZHANDLE,2021-06-09,1710.0,False,2021-06-14,2021-03-30,B,,USSU-VSF81,NB,0,2021-03-30,True,22889,USD,171C,EN,1710.0,19136.7,Reject,Z01,False
425,10002274,10,1000227400010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
8905,10005770,10,1000577000010.0,5,IT equipments-A4 Sheets,,44000000,2020-10-15,1710.0,False,2020-10-20,2020-10-15,B,,USSU-VSF85,NB,0,2020-10-15,False,22889,USD,,EN,1710.0,50,Reject,005,True
1551,10001977,10,1000197700010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
2301,10145555,10,1014555500010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,18445.8,Reject,Z01,False
6583,10035615,10,1003561500010.0,2,BKS-300 Mountain Forks,MZ-RM-S300-05,ZFORK,2023-04-04,1710.0,False,2023-04-07,2023-04-04,B,,USSU-VSF82,NB,0,2023-04-04,False,22889,USD,171C,EN,1710.0,37837.8,Reject,Z01,False
2323,10145577,10,1014557700010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,779.4,Reject,Z01,True
6263,10077586,10,1007758600010.0,2,BKS-300 Mountain Seat,MZ-RM-S300-03,ZSEAT,2023-11-27,1710.0,False,2023-11-30,2023-11-23,B,,USSU-VSF81,NB,0,2023-11-23,True,22889,USD,171C,EN,1710.0,12894.43,Reject,Z01,False
435,10002269,10,1000226900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
2932,10146110,10,1014611000010.0,2,BKS-400 AT Wheels,MZ-RM-S400-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,21185.4,Reject,Z01,False
941,10002230,10,1000223000010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
7681,10042230,10,1004223000010.0,2,BKS-400 AT Drive Train,MZ-RM-S400-09,ZTRAIN,2023-05-22,1710.0,False,2023-05-25,2023-05-22,B,,USSU-VSF84,NB,0,2023-05-22,False,22889,USD,171C,EN,1710.0,402731.44,Reject,Z01,False
2585,10027297,10,1002729700010.0,2,Motor Casing,MZ-RM-MC01,L002,2022-09-29,,False,2022-10-11,2022-09-29,N,,,NB,0,2022-09-29,True,22889,USD,,EN,1710.0,250,Reject,002,True
9281,10001034,10,1000103400010.0,2,Ergonomic VR Headset,,HEADSETS,2018-07-31,1710.0,False,2018-07-31,2018-07-31,B,USSU-VSF03,,NBS,0,2018-07-31,False,22889,USD,171A,EN,1710.0,600,Reject,002,True
3874,10012166,10,1001216600010.0,2,BKS-300 Mountain Pedal Kit,MZ-RM-S300-08,ZPEDAL,2021-07-27,1710.0,False,2021-07-30,2021-07-27,B,,USSU-VSF84,NB,0,2021-07-27,False,22889,USD,171C,EN,1710.0,8019,Reject,Z01,True
3572,10006259,10,1000625900010.0,2,BKS-100 Derailleur Gears,MZ-RM-S100-07,ZGEARS,2020-12-22,1710.0,False,2020-12-28,2020-12-22,B,,USSU-VSF84,NB,0,2020-12-22,True,22889,USD,171C,EN,1710.0,103049.72,Reject,Z01,False
10960,10117070,10,1011707000010.0,5,Cargo Roller,HA01,L001,2024-05-28,1710.0,False,2024-06-03,2024-04-23,B,,17300001,NB,0,2024-04-23,True,22889,USD,,EN,1710.0,9699,Reject,002,True
1014,10003050,10,1000305000010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
7747,10027337,10,1002733700010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2022-10-03,1710.0,False,2022-10-06,2022-10-03,B,,USSU-VSF84,NB,0,2022-10-03,False,22889,USD,171C,EN,1710.0,588,Reject,Z01,True
1195,10002865,10,1000286500010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10568,10033047,10,1003304700010.0,2,BKS-300 Mountain Brakes,MZ-RM-S300-06,ZBRAKES,2023-02-10,1710.0,False,2023-02-15,2023-02-10,B,,USSU-VSF83,NB,0,2023-02-10,False,22889,USD,171C,EN,1710.0,5091.87,Reject,Z01,True
9564,10104323,10,1010432300010.0,5,Apple AirPods (3rd Gen) Lightning Case,,ZAGB,2024-03-27,1710.0,False,2024-03-27,2024-03-27,B,,USSU9020,NB,0,2024-03-27,False,22889,EUR,,EN,1710.0,203.6,Reject,002,True
3518,10005719,10,1000571900010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2020-09-23,1710.0,False,2020-09-28,2020-09-23,B,,USSU-VSF84,NB,0,2020-09-23,False,22889,USD,171C,EN,1710.0,192289.08,Reject,Z01,False
9939,10073447,10,1007344700010.0,2,BKS-300 Mountain Pedal Kit,MZ-RM-S300-08,ZPEDAL,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF84,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,44550,Reject,Z01,False
7742,10027238,10,1002723800010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2022-09-28,1710.0,False,2022-10-03,2022-09-27,B,,USSU-VSF84,NB,0,2022-09-27,True,22889,USD,171C,EN,1710.0,357075,Reject,Z01,False
10007,10033689,10,1003368900010.0,2,BKS-400 AT Frame,MZ-RM-S400-01,ZFRAME,2023-02-16,1710.0,False,2023-02-22,2023-02-16,B,,USSU-VSF81,NB,0,2023-02-16,True,22889,USD,171C,EN,1710.0,39015,Reject,Z01,False
337,10002366,10,1000236600010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
8914,10016529,10,1001652900010.0,5,IT equipments-A4 Sheets,,44000000,2021-09-28,1710.0,True,2021-10-01,2021-09-28,N,,USSU-VSF85,NB,0,2021-09-28,False,22889,USD,,EN,1710.0,50,Reject,005,True
8894,10005691,10,1000569100010.0,5,IT equipments-A4 Sheets,,44000000,2020-09-23,1710.0,False,2020-09-28,2020-09-23,B,,USSU-VSF85,NB,0,2020-09-23,False,22889,USD,,EN,1710.0,50,Reject,005,True
10464,10017817,10,1001781700010.0,2,BKS-100 Handle Bar,MZ-RM-S100-02,ZHANDLE,2021-12-02,1710.0,False,2021-12-07,2021-12-02,B,,USSU-VSF82,NB,0,2021-12-02,False,22889,USD,171C,EN,1710.0,22736,Reject,Z01,False
9354,10004739,10,1000473900010.0,5,"Trad.Good 10,PD,Third Party",TG10,L001,2017-08-24,1710.0,False,2017-09-06,2020-05-15,B,,17300001,NB,0,2020-05-15,False,22889,USD,171A,EN,1710.0,129.1,Reject,002,True
7397,10000763,10,1000076300010.0,2,"Trad.Good 10,PD,Third Party",TG10,L001,2018-03-23,1710.0,False,2018-03-24,2017-09-26,N,,17300001,NB,0,2017-09-26,True,22889,USD,,EN,1710.0,129.4,Reject,001,True
